"","Group","SubGroup","Protein","Protein_ID","Entry_Name","Gene","Length","Percent_Coverage","Organism","Protein_Description","Protein_Existence","Protein_Probability","Top_Peptide_Probability","Total_Peptides","Unique_Peptides","Razor_Peptides","Total_Spectral_Count","Unique_Spectral_Count","Razor_Spectral_Count","Total_Intensity","Unique_Intensity","Razor_Intensity","Razor_Assigned_Modifications","Razor_Observed_Modifications","Indistinguishable_Proteins","TMT_126","TMT_127N","TMT_127C","TMT_128N","TMT_128C","TMT_129N","TMT_129C","TMT_130N","TMT_130C","TMT_131N","TMT_131C","TMT_132N","TMT_132C","TMT_133N","TMT_133C","TMT_134","aLOG_PISA_1","aLOG_PISA_2","aLOG_PISA_3","aLOG_PISA_4","bSTAT_PISA_1","bSTAT_PISA_2","bSTAT_PISA_3","bSTAT_PISA_4","cLOG_PROT_1","cLOG_PROT_2","cLOG_PROT_3","cLOG_PROT_4","dSTAT_PROT_1","dSTAT_PROT_2","dSTAT_PROT_3","dSTAT_PROT_4","mean_LPISA","mean_SPISA","mean_LPROT","mean_SPROT","log_PISA","log_PROT","pval_PISA","pval_PROT","neglog_PISA","neglog_PROT","adj_p_PISA","adj_p_PROT","log_adj_p_PISA","log_adj_p_PROT","LPISA_SDs","SPISA_SDs","LPROT_SDs","SPROT_SDs","LPISA_rsd","SPISA_rsd","LPROT_rsd","SPROT_rsd"
"1",1,"a","sp|A0A385XJE6|INH21_ECOLI","A0A385XJE6","INH21_ECOLI","insH21",326,8,"Escherichia coli (strain K12) OX=83333","Transposase InsH for insertion sequence element IS5U","3:Protein inferred from homology",1,0.999,3,0,3,3,0,3,40159608,0,40159608,"N-term(304.2072)",NA,"sp|P0CE49|INSH1_ECOLI, sp|P0CE50|INSH2_ECOLI, sp|P0CE51|INSH3_ECOLI, sp|P0CE52|INSH4_ECOLI, sp|P0CE53|INSH6_ECOLI, sp|P0CE54|INSH7_ECOLI, sp|P0CE55|INSH8_ECOLI, sp|P0CE56|INSH9_ECOLI, sp|P0CE57|INH10_ECOLI, sp|P0CE58|INH11_ECOLI, sp|P76071|INSH5_ECOLI",446419.3789,504778.3906,455196.6797,589033.2344,134163.0332,112079.8457,112561.4863,129701.1172,1209581.461,1383519.313,1142235.68,1375785.047,135812.623,137879.6797,125492.5459,113572.8799,641214.325797258,737680.902071418,615086.914153995,735615.09566167,173722.947314874,170152.665282704,168948.830202727,194221.433363099,1404718.7346803,1383519.313,1273705.26609659,1403155.92679563,184346.313435062,195706.577947578,200906.167708819,181699.951159534,682399.309421086,176761.469040851,1366274.81014313,190664.752562748,-1.9488123603667,-2.84113762589338,4.31885951420465e-06,2.4999713044051e-08,5.36463092264804,7.60206497629198,2.15763397352053e-05,1.85911178736255e-07,4.66602222821797,6.7306944955562,63548.2384330962,11815.1961634451,62462.3765774803,9139.60109659473,9.31247109364858,6.68425999600314,4.57172862397549,4.79354520106534
"2073",2054,"a","sp|P0A8Q3|FRDD_ECOLI","P0A8Q3","FRDD_ECOLI","frdD",119,13.4,"Escherichia coli (strain K12) OX=83333","Fumarate reductase subunit D","1:Experimental evidence at protein level",0.9991,0.9988,2,2,2,3,3,3,30417134,30417134,30417134,"7K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,117224.5,114639.5,124065.7,131534.6,196505.4,157026.1,175238.4,161517,102493.6,105853.2,101413.1,107403.9,136927.2,128993.1,125338.1,116573.3,168375.3,167533.6,167644.5,164267.2,254447.8,238387.2,263023.5,241864.3,119028.5,105853.2,113085.6,109540.7,185859.2,183092.9,200658.9,186500.2,166955.1,249430.7,111877,189027.8,0.5791787,0.7566851,7.317843e-06,3.877151e-06,5.135617,5.411487,3.208901e-05,8.543961e-06,4.493644,5.068341,1830.453,11389.24,5607.984,7893.748,1.096374,4.566092,5.012634,4.175972
"2074",2055,"a","sp|P32170|RHAA_ECOLI","P32170","RHAA_ECOLI","rhaA",419,4.8,"Escherichia coli (strain K12) OX=83333","L-rhamnose isomerase","1:Experimental evidence at protein level",0.9991,0.999,2,2,2,2,2,2,2335061,2335061,2335061,"1K(304.2072), N-term(304.2072)",NA,NA,26746.44,39116.52,29663.2,35616.04,61580.62,57668.52,51814.71,70383.13,63309.02,78928.72,85613.04,80629.78,109341,120352.4,103445.3,94582.91,38417.24,57164.71,40082.56,44479.15,79738.56,87548.76,77771.13,105395.5,73522.42,78928.72,95466.97,82233.88,148414.8,170828.3,165609.9,151318.8,45035.91,87613.48,82538,159043,0.960077,0.9462862,0.001366333,3.983472e-05,2.864444,4.399738,0.00242505,6.672455e-05,2.615279,4.175714,8480.57,12584.25,9337.351,10872.59,18.83068,14.36337,11.31279,6.836261
"2075",2056,"a","sp|P42624|YHAK_ECOLI","P42624","YHAK_ECOLI","yhaK",233,6.4,"Escherichia coli (strain K12) OX=83333","Pirin-like protein YhaK","1:Experimental evidence at protein level",0.9991,0.9989,2,2,2,8,8,8,14287220,14287220,14287220,"7K(304.2072), N-term(304.2072)",NA,NA,148568.1,170815.8,181698.2,178703.8,247796.4,174848.7,184757.3,165931.3,193111.4,227972.9,209682.1,232692.3,205031,192978.1,178856.3,166212.3,213395.7,249629.4,245520.7,223174.5,320862.7,265444.5,277311,248474.5,224265.3,227972.9,233816.2,237321.7,278300.4,273913.4,286338.4,265915.3,232930.1,278023.2,230844,276116.8,0.2553082,0.2583605,0.04406341,0.0001225411,1.355922,3.911718,0.05665295,0.0001868848,1.246777,3.728426,17456.16,30914.29,5839.982,8527.883,7.494163,11.11932,2.529839,3.088505
"2076",2057,"a","sp|P64616|YHCO_ECOLI","P64616","YHCO_ECOLI","yhcO",90,11.1,"Escherichia coli (strain K12) OX=83333","Uncharacterized protein YhcO","3:Protein inferred from homology",0.9991,0.999,1,1,1,3,3,3,23313586,23313586,23313586,"10K(304.2072), N-term(304.2072)",NA,NA,464799.4,389241.8,414272.1,530590.9,433057.2,360832.7,371382.8,444754,350769.2,393226.9,270328.5,421669.4,508665,318545.1,340964.4,385060.7,667614.5,568836.2,559787.4,662629.3,560750.4,547793.8,557425.8,665998.6,407357.5,393226.9,301442.9,430058.4,690440.4,452143.3,545863.9,616040.7,614716.9,582992.2,383021.4,576122.1,-0.07644556,0.5889495,0.4611591,0.01593717,0.3361492,1.797589,0.4964898,0.01855603,0.3040897,1.731515,58355.35,55609.72,56462.16,101568.5,9.493045,9.538674,14.74125,17.62968
"2077",2058,"a","sp|P07026|SDIA_ECOLI","P07026","SDIA_ECOLI","sdiA",240,8.8,"Escherichia coli (strain K12) OX=83333","Regulatory protein SdiA","1:Experimental evidence at protein level",0.9989,0.999,2,2,2,2,2,2,259769,259769,259769,"12K(304.2072), N-term(304.2072)",NA,NA,105238.8,109593.2,115676.3,132171.3,64866.89,58454.65,57734.68,44914.37,118093.5,133640,120792.6,130180.8,49624.94,50432.12,41108.16,38138.31,151159.7,160159,156308.2,165062.4,83993.83,88742.21,86656.69,67257.19,137145,133640,134695.7,132770.7,67358.8,71583.41,65811.74,61015.71,158172.3,81662.48,134562.8,66442.41,-0.9537516,-1.018104,1.076532e-05,1.198768e-07,4.967973,6.921265,4.282959e-05,5.591149e-07,4.368256,6.252499,5889.884,9798.17,1892.874,4363.353,3.723714,11.99837,1.406684,6.56712
"2078",2059,"a","sp|P0AD37|YFEC_ECOLI","P0AD37","YFEC_ECOLI","yfeC",114,14.9,"Escherichia coli (strain K12) OX=83333","Uncharacterized protein YfeC","4:Protein predicted",0.9989,0.999,2,2,2,2,2,2,4867213,4867213,4867213,"N-term(304.2072)",NA,NA,49809.1,52596.06,55337.71,59654.59,21991.04,19601.78,16917.49,15458.58,54272.82,65065.55,60425.45,69679.65,21767.61,21871.23,15913.4,15943.91,71543.28,76863.66,74775.38,74499.73,28475.42,29758.2,25392.25,23148.5,63028.45,65065.55,67380.32,71065.91,29546.44,31044.05,25476.41,25507.92,74420.51,26693.6,66635.06,27893.7,-1.479207,-1.256342,2.258613e-07,2.351792e-06,6.646158,5.628601,2.563223e-06,5.688826e-06,5.591214,5.244977,2189.338,2990.423,3447.649,2839.688,2.941847,11.20277,5.173926,10.18039
"2079",2060,"a","sp|P0AFI5|PBP7_ECOLI","P0AFI5","PBP7_ECOLI","pbpG",310,5.2,"Escherichia coli (strain K12) OX=83333","D-alanyl-D-alanine endopeptidase","1:Experimental evidence at protein level",0.9989,0.999,2,2,2,2,2,2,3209289,3209289,3209289,"7K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,39440.33,33044.02,35797.19,47075.04,20355.81,15824.03,23113.27,20197.72,83872,110742.4,78664.87,108156.9,31122.92,22138.02,23183.33,22642.57,56650.11,48290.39,48371.15,58789.74,26358.01,24023.06,34691.8,30245.15,97402.75,110742.4,87719.08,110308.6,42244.94,31422.74,37115.15,36224.79,53025.35,28829.51,101543.2,36751.9,-0.879136,-1.466203,0.0005322253,3.64992e-05,3.273904,4.437717,0.001063123,6.17837e-05,2.973416,4.209126,5490.858,4675.495,11101.16,4434.083,10.35516,16.21774,10.93245,12.06491
"2080",2061,"a","sp|P27838|CYAY_ECOLI","P27838","CYAY_ECOLI","cyaY",106,19.8,"Escherichia coli (strain K12) OX=83333","Iron-sulfur cluster assembly protein CyaY","1:Experimental evidence at protein level",0.9989,0.999,2,2,2,3,3,3,53705986,53705986,53705986,"12K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,136849.5,154246.2,173614.9,167392.5,119135.5,85780.61,79090.47,89801.66,206694.3,243598.3,221657.6,250312.7,105537.1,90026.9,90008.01,85580.02,196563.7,225414.6,234598.1,209048.4,154264.4,130226.8,118710.6,134473.8,240039.6,243598.3,247170.1,255292.6,143251.7,127784.3,144097.5,136915.5,216406.2,134418.9,246525.1,138012.2,-0.6870059,-0.8369387,0.0003396789,6.138865e-07,3.468931,6.211912,0.0007236245,1.857123e-06,3.140487,5.731159,16930.81,14811.82,6529.765,7534.276,7.823625,11.01915,2.648721,5.459136
"2081",2062,"a","sp|P33915|YEJE_ECOLI","P33915","YEJE_ECOLI","yejE",341,8.8,"Escherichia coli (strain K12) OX=83333","Inner membrane ABC transporter permease protein YejE","1:Experimental evidence at protein level",0.9989,0.999,2,2,2,2,2,2,6388255,6388255,6388255,"23K(304.2072), N-term(304.2072)",NA,NA,19839.11,19237.49,20076.86,27180.8,18768.78,18671,17534.41,23693.83,58990.46,77014.06,67953.2,82053.29,46525.34,43404.75,37007.45,44018.36,28495.89,28113.59,27128.96,33944.79,24303.03,28345.15,26318.22,35480.42,68507.17,77014.06,75774.5,83685.71,63151.54,61608.76,59246.75,70422.92,29420.81,28611.7,76245.36,63607.49,-0.04023145,-0.2614529,0.7880134,0.01831063,0.1034664,1.737297,0.8116572,0.0212474,0.09062735,1.672694,3070.463,4867.413,6219.621,4819.022,10.43636,17.01197,8.157376,7.576187
"2082",2063,"a","sp|P0AAS9|YBDD_ECOLI","P0AAS9","YBDD_ECOLI","ybdD",65,35.4,"Escherichia coli (strain K12) OX=83333","Uncharacterized protein YbdD","4:Protein predicted",0.9987,0.999,2,2,2,2,2,2,1889416,1889416,1889416,"7K(304.2072), N-term(304.2072), N-term(42.0106)",NA,NA,19956.18,18799.55,20478.57,18349.91,30589.24,22835.09,24662.25,25176.4,33613.59,40161.43,35026.54,39630.94,32858.08,40403.48,33195.86,18782.94,28664.05,27473.58,27671.77,22916.31,39608.92,34666.82,37016.73,37700.5,39036.35,40161.43,39058.04,40419.39,44600.17,57348.75,53144.62,30049.95,26681.43,37248.24,39668.8,46285.87,0.4813363,0.2225672,0.0006579583,0.3151305,3.181802,0.5015095,0.001279186,0.3306874,2.893066,0.4805823,2563.537,2040.807,725.5098,12053.72,9.607946,5.478936,1.828918,26.04189
"2083",2064,"a","sp|P23842|PDEA_ECOLI","P23842","PDEA_ECOLI","pdeA",729,3.2,"Escherichia coli (strain K12) OX=83333","Probable cyclic di-GMP phosphodiesterase PdeA","2:Experimental evidence at transcript level",0.9987,0.999,2,2,2,2,2,2,3594352,3594352,3594352,"7K(304.2072), N-term(304.2072)",NA,NA,39501.82,40432.78,42920.13,50432.2,46256.41,39497.84,40505.56,36926.88,103154.1,112765.8,86704.28,110214.9,84767.31,60968.74,54243.35,56658.24,56738.42,59088.28,57996.06,62982.34,59895.78,59963.16,60796.69,55296.29,119795.5,112765.8,96683.81,112407.6,115059.6,86539.11,86840.4,90644.88,59201.27,58987.98,110413.2,94770.99,-0.005207162,-0.220395,0.9113633,0.1116529,0.04030844,0.9521302,0.921332,0.1211338,0.03558385,0.9167348,2697.367,2495.002,9764.498,13654.17,4.556265,4.229679,8.843598,14.40754
"2084",2065,"a","sp|Q46906|YGCP_ECOLI","Q46906","YGCP_ECOLI","ygcP",191,8.4,"Escherichia coli (strain K12) OX=83333","Uncharacterized protein YgcP","1:Experimental evidence at protein level",0.9987,0.997,2,2,2,2,2,2,813985,813985,813985,"8K(304.2072), N-term(304.2072)",NA,NA,15054.4,17197.72,19532.76,20210.59,5099.634,6366.432,7659.808,7482.658,27466.89,31201.61,27161.06,26498.73,7084.926,5997.052,6512.827,6697.239,21623.38,25132.67,26393.75,25240.03,6603.335,9665.123,11496.97,11204.94,31898.02,31201.61,30287.26,27025.92,9616.779,8512.222,10426.65,10714.6,24597.46,9742.59,30103.2,9817.564,-1.336132,-1.61648,6.685497e-05,2.543418e-06,4.174866,5.594582,0.0001878977,6.048802e-06,3.726079,5.218331,2063.26,2241.815,2154.95,986.5587,8.388101,23.01047,7.158541,10.04892
"2085",2066,"a","sp|P0ABG4|FTSW_ECOLI","P0ABG4","FTSW_ECOLI","ftsW",414,4.3,"Escherichia coli (strain K12) OX=83333","Probable peptidoglycan glycosyltransferase FtsW","1:Experimental evidence at protein level",0.9986,0.999,2,2,2,5,5,5,1924007,1924007,1924007,"10K(304.2072), 8K(304.2072), N-term(304.2072)",NA,NA,62371.2,59063.96,67614.94,70201.37,48429.34,40318.56,44690.47,38916.23,78511.45,102968.3,84497.85,104505.7,40893.6,37616.02,29202.94,28919.75,89586.85,86315.81,91365.05,87671.09,62709.43,61209.13,67078.04,58275.26,91177.41,102968.3,94223.43,106584.8,55507.25,53392.22,46752.18,46267.36,88734.7,62317.96,98738.48,50479.75,-0.5098503,-0.9679077,1.728845e-05,3.009917e-05,4.762244,4.521446,6.228508e-05,5.213371e-05,4.205616,4.282881,2208.103,3668.991,7234.449,4668.948,2.488433,5.887534,7.326879,9.24915
"2086",2067,"a","sp|P30147|HYI_ECOLI","P30147","HYI_ECOLI","hyi",258,11.2,"Escherichia coli (strain K12) OX=83333","Hydroxypyruvate isomerase","1:Experimental evidence at protein level",0.9986,0.999,2,2,2,2,2,2,3971122,3971122,3971122,"16K(304.2072), 4C(57.0215), 5M(15.9949), N-term(304.2072)",NA,NA,19727.39,13154.76,17074.77,17749.42,40188.38,32422.78,34371.63,41677.82,56742.01,65996.72,63054.65,58400.88,78010.71,74794.34,64041.2,62586.7,28335.43,19224.3,23072.37,22166.39,52038.51,49222.26,51590,62410.61,65895.98,65996.72,70312.15,59562.75,105888.4,106163.2,102526.2,100129.5,23199.62,53815.34,65441.9,103676.8,1.213916,0.663807,0.0001220325,6.826077e-06,3.913524,5.165829,0.0003073838,1.395424e-05,3.512319,4.855294,3797.522,5861.863,4427.104,2885.615,16.36889,10.89255,6.764939,2.783279
"2087",2068,"a","sp|P77619|YFEW_ECOLI","P77619","YFEW_ECOLI","yfeW",434,4.8,"Escherichia coli (strain K12) OX=83333","Putative D-alanyl-D-alanine carboxypeptidase","1:Experimental evidence at protein level",0.9986,0.999,2,2,2,2,2,2,3222689,3222689,3222689,"14K(304.2072), 7K(304.2072), N-term(304.2072)",NA,NA,81414.76,84861.33,74052.56,103251.5,72471.07,56808.92,65711.4,68950.56,107988.7,115936.1,101778.6,116514.7,116126.1,91307.45,84685.26,91339.44,116940.1,124016,100063.9,128945.8,93840.21,86243.78,98629.33,103250.3,125410.1,115936.1,113493.2,118832.7,157624.6,129601.9,135576.1,146129.7,117491.4,95490.9,118418,142233.1,-0.2991204,0.2643684,0.02334286,0.0118513,1.631846,1.926234,0.03147749,0.01400926,1.502,1.853585,12620.01,7263.876,5147.032,12328.08,10.74121,7.606878,4.346494,8.66752
"2088",2069,"a","sp|P08191|FIMH_ECOLI","P08191","FIMH_ECOLI","fimH",300,5.3,"Escherichia coli (strain K12) OX=83333","Type 1 fimbrin D-mannose specific adhesin","1:Experimental evidence at protein level",0.9985,0.999,1,1,1,2,2,2,2358218,2358218,2358218,"N-term(304.2072)",NA,NA,25402.4,28866.91,40554.17,40219.2,47024.34,31589.93,36019.97,35425.26,44527.36,49844.95,34248.55,45649.63,34149.04,40154.99,38320.55,31318.31,36486.73,42185.98,54799.04,50227.81,60890.15,47957.87,54064.07,53047.68,51710.79,49844.95,38190.5,46557.82,46352.46,56996.04,61348.93,50104.71,45924.89,53989.94,46576.01,53700.54,0.2334145,0.2053493,0.1491523,0.1649372,0.82637,0.7826814,0.1745801,0.1774996,0.7580052,0.7508026,8171.575,5319.528,5982.446,6739.993,17.79335,9.852812,12.84448,12.55107
"2089",2070,"a","sp|P0ACL7|LLDR_ECOLI","P0ACL7","LLDR_ECOLI","lldR",258,8.1,"Escherichia coli (strain K12) OX=83333","Putative L-lactate dehydrogenase operon regulatory protein","2:Experimental evidence at transcript level",0.9985,0.9988,2,2,2,2,2,2,6294468,6294468,6294468,"11K(304.2072), N-term(304.2072)",NA,NA,14676.73,13960.53,13303.78,21900.85,16507.47,30821.43,17820.51,20042.05,47800.87,56930.47,49540.05,53791.94,13656.24,14702.53,15524.23,12341.69,21080.92,20401.86,17976.81,27350.91,21374.94,46791.18,26747.64,30012.05,55512.4,56930.47,55242.03,54862.12,18536.4,20868.79,24853.37,19744.9,21702.62,31231.45,55636.76,21000.87,0.5251301,-1.405589,0.1536394,3.422115e-07,0.8134973,6.465705,0.1793953,1.185193e-06,0.7461889,5.926211,3994.3,10967.34,902.7809,2739.24,18.40469,35.11633,1.622634,13.04346
"2090",2071,"a","sp|P0ADM4|YIDQ_ECOLI","P0ADM4","YIDQ_ECOLI","yidQ",110,29.1,"Escherichia coli (strain K12) OX=83333","Uncharacterized protein YidQ","3:Protein inferred from homology",0.9985,0.999,2,2,2,3,3,3,8136059,8136059,8136059,"16K(304.2072), 5M(15.9949), N-term(304.2072)",NA,NA,24744.65,18822.73,19892.63,24704.59,31127.89,23556.07,25061.23,25652.76,27165.09,25473.18,20807.46,24545.43,24417.24,22198,17805.42,21158.9,35541.97,27507.46,26880.03,30852.37,40306.39,35761.36,37615.57,38413.82,31547.53,25473.18,23202.37,25033.76,33142.93,31507.87,28505.43,33851.14,30195.46,38024.29,26314.21,31751.84,0.3325898,0.2709982,0.01186047,0.0459588,1.925898,1.337631,0.01692441,0.05122647,1.771486,1.290506,3967.962,1883.934,3624.827,2376.331,13.14092,4.954553,13.77517,7.484074
"2091",2072,"a","sp|P21189|DPO2_ECOLI","P21189","DPO2_ECOLI","polB",783,2.7,"Escherichia coli (strain K12) OX=83333","DNA polymerase II","1:Experimental evidence at protein level",0.9985,0.999,2,2,2,2,2,2,2691370,2691370,2691370,"14K(304.2072), 5K(304.2072), 7K(304.2072), N-term(304.2072)",NA,NA,16488.94,20871.41,18282.57,22567.3,16274.68,12774.09,15826.94,17001.07,34764.25,49675.15,45308.19,51468.63,27609.71,22343.78,21621.28,18621.4,23683.88,30501.39,24704.41,28183.21,21073.51,19392.83,23755.4,25458.32,40372.64,49675.15,50523.09,52492.58,37476.26,31714.78,34614.39,29791.5,26768.22,22420.01,48265.87,33399.24,-0.2557341,-0.5311882,0.08105752,0.003403393,1.091207,2.468088,0.09963234,0.00424012,1.0016,2.372622,3147.019,2707.491,5392.875,3364.116,11.75655,12.07622,11.17327,10.07244
"2092",2073,"a","sp|P00366|DHE3_BOVIN","P00366","DHE3_BOVIN","GLUD1",558,2.7,"Bos taurus","Glutamate dehydrogenase 1, mitochondrial","1:Experimental evidence at protein level",0.9984,0.9949,2,2,2,3,3,3,14856538,14856538,14856538,"7K(304.2072), 8K(304.2072), N-term(304.2072)",NA,NA,497553.1,505845.8,617265.3,484663.6,326134.7,196429.9,246722,213304,517237.2,558773.2,590078.5,525640.4,209493.1,179657.8,172541.7,152309.9,714660.3,739240.8,834082.9,605273,422300.2,298207.7,370316.7,319413,600681.2,558773.2,657995.6,536097.9,284357.1,255006.6,276229,243673.5,723314.2,352559.4,588387,264816.5,-1.036756,-1.151772,0.0004988124,2.727847e-05,3.302063,4.56418,0.001008113,4.778098e-05,2.996491,4.320745,94042.53,55473.42,53565.03,18755.82,13.00161,15.73449,9.103707,7.082572
"2093",2074,"a","sp|P0A917|OMPX_ECOLI","P0A917","OMPX_ECOLI","ompX",171,18.1,"Escherichia coli (strain K12) OX=83333","Outer membrane protein X","1:Experimental evidence at protein level",0.9983,0.999,2,2,2,4,4,4,1799108,1799108,1799108,"10K(304.2072), 21K(304.2072), N-term(304.2072)",NA,NA,33910.78,26209.27,32582.26,35228.33,26181.53,17261.13,22322.34,24168.81,35848.93,36639.48,34956.97,38023.61,27672.08,19019.96,15270.84,19118.96,48707.74,38302.12,44026.96,43994.96,33901.54,26204.77,33504.66,36191.68,41632.3,36639.48,38980.46,38780.08,37560.91,26996.95,24447.71,30587.53,43757.94,32450.66,39008.08,29898.28,-0.4312971,-0.3837107,0.00980318,0.02367941,2.008633,1.625629,0.01419954,0.02722489,1.847726,1.565034,4258.135,4329.06,2045.283,5695.536,9.731112,13.34044,5.243228,19.04971
"2094",2075,"a","sp|P62937|PPIA_HUMAN","P62937","PPIA_HUMAN","PPIA",165,9.7,"Homo sapiens","Peptidyl-prolyl cis-trans isomerase A","1:Experimental evidence at protein level",0.9982,0.9976,2,2,2,2,2,2,4998045,4998045,4998045,"7K(304.2072), 9K(304.2072), N-term(304.2072)",NA,NA,52586.29,53326.73,81162.79,63021.66,78117.86,49820.28,63337.2,46958.98,79945.63,95634.74,64444.49,85250.83,57119.32,84512.77,66696.61,63438.93,75532.3,77931.45,109671.6,78704.71,101152,75634.05,95065.78,70318.9,92842.96,95634.74,71861.95,86946.87,77531.34,119957.5,106777.3,101493,85460.03,85542.69,86821.63,101439.8,0.001394864,0.2244974,0.9942462,0.2068156,0.002506055,0.6844168,0.9942462,0.220591,0.002506055,0.6564121,16197.49,14880.48,10610.29,17729.57,18.9533,17.39538,12.22079,17.47792
"2095",2076,"a","sp|Q47150|DINJ_ECOLI","Q47150","DINJ_ECOLI","dinJ",86,19.8,"Escherichia coli (strain K12) OX=83333","Antitoxin DinJ","1:Experimental evidence at protein level",0.9982,0.999,2,2,2,2,2,2,6111216,6111216,6111216,"10K(304.2072), N-term(304.2072)",NA,NA,79778.42,65343.97,67089.11,73162.28,36177.33,29093.91,28361.44,35675.18,213619.4,218389.8,159723.4,207981.8,71427.99,40919.01,48761.24,52816.96,114589.7,95493.38,90654.51,91368.83,46844.75,44168.57,42569.02,53421.94,248081.8,218389.8,178107.4,212119.5,96953.34,58080.49,78063.87,84499.39,98026.61,46751.07,214174.6,79399.27,-1.068174,-1.43159,0.0001559857,0.0001806239,3.806915,3.743225,0.0003759616,0.0002671543,3.424857,3.573238,11246.15,4784.283,28708.52,16231.97,11.47255,10.23353,13.40426,20.44347
"2096",2077,"a","sp|P0ACJ5|DECR_ECOLI","P0ACJ5","DECR_ECOLI","decR",152,11.8,"Escherichia coli (strain K12) OX=83333","DNA-binding transcriptional activator DecR","1:Experimental evidence at protein level",0.998,0.9961,2,2,2,2,2,2,3276834,3276834,3276834,"10K(304.2072), N-term(304.2072)",NA,NA,27168.37,29881,36205.15,37133.04,32681.53,27772.87,31002.62,26743.93,53630.2,60112.9,61458.01,64088.46,29676.97,30001.73,24475.66,22011.55,39023.27,43667.96,48922.39,46373.66,42318.16,42163.05,46533.3,40047.81,62282.16,60112.9,68531.73,65363.49,40282.27,42584.49,39184.08,35215.25,44496.82,42765.58,64072.57,39316.52,-0.05725225,-0.7045711,0.5169316,4.804818e-05,0.2865669,4.318323,0.5506146,7.904912e-05,0.2591523,4.102103,4233.003,2716.936,3671.293,3079.512,9.513047,6.353092,5.729898,7.832615
"2097",2078,"a","sp|P05052|APPY_ECOLI","P05052","APPY_ECOLI","appY",249,8,"Escherichia coli (strain K12) OX=83333","HTH-type transcriptional regulator AppY","1:Experimental evidence at protein level",0.9979,0.998,2,2,2,2,2,2,7130791,7130791,7130791,"6K(304.2072), 7K(304.2072), N-term(304.2072)",NA,NA,38752.83,41252.84,34289.25,46552.03,21261.09,19240.29,21359.01,26347.47,181549.5,221148.1,145134.2,216125.7,52606.39,31736.31,31035,29823.06,55662.62,60286.71,46333.53,58136.58,27530.24,29209.41,32058.74,39454.12,210838.2,221148.1,161839,220425.5,71405.69,45046.55,49685.21,47712.52,55104.86,32063.13,203562.7,53462.49,-0.7812644,-1.928874,0.0012688,6.580446e-05,2.896607,4.181745,0.002266861,0.0001056566,2.644575,3.976103,6145.195,5269.966,28209.96,12112.2,11.15182,16.43622,13.85812,22.65551
"2098",2079,"a","sp|P31548|THIQ_ECOLI","P31548","THIQ_ECOLI","thiQ",232,8.2,"Escherichia coli (strain K12) OX=83333","Thiamine import ATP-binding protein ThiQ","1:Experimental evidence at protein level",0.9976,0.9965,2,2,2,3,3,3,804261,804261,804261,"8K(304.2072), N-term(304.2072)",NA,NA,5905.604,4644.003,5457.543,7701.688,19313.34,132232,43801.54,14668.76,20153.3,25747.27,31131.88,20054.58,6866.611,5737.282,6373.445,4316.335,8482.512,6786.725,7374.533,9618.265,25008.16,200746.4,65743.79,21965.79,23404.55,25747.27,34715.11,20453.56,9320.448,8143.505,10203.51,6905.502,8065.509,78366.04,26080.12,8643.241,3.280391,-1.593306,0.1451983,0.001484145,0.8380385,2.828524,0.1703089,0.001926982,0.7687627,2.715122,1251.356,83992.71,6150.628,1433.238,15.51491,107.18,23.58359,16.58219
"2099",2080,"a","sp|P32053|INTA_ECOLI","P32053","INTA_ECOLI","intA",413,4.4,"Escherichia coli (strain K12) OX=83333","Prophage integrase IntA","1:Experimental evidence at protein level",0.9974,0.999,2,2,2,3,3,3,2578428,2578428,2578428,"N-term(304.2072)",NA,NA,13317.36,20849.81,25225.45,20530.12,30850.11,19937.42,22326.95,23057.31,89409.99,107291.7,89604.02,103582.4,26807.96,26166.83,19492.21,20769.47,19128.39,30469.83,34086.02,25639.07,39946.71,30267.76,33511.57,34527.26,103834.2,107291.7,99917.31,105643.1,36387.99,37141.23,31205.89,33228.11,27330.83,34563.32,104171.6,34490.8,0.3387128,-1.594678,0.1064014,5.043109e-08,0.9730528,7.297302,0.1279052,2.990999e-07,0.8931118,6.524184,6471.167,4022.446,3168.245,2769.427,23.67717,11.6379,3.041372,8.029466
"2100",2082,"a","sp|P0AEE8|DMA_ECOLI","P0AEE8","DMA_ECOLI","dam",278,5.8,"Escherichia coli (strain K12) OX=83333","DNA adenine methylase","1:Experimental evidence at protein level",0.9972,0.999,2,2,2,3,3,3,5165809,5165809,5165809,"7C(57.0215), 8K(304.2072), N-term(304.2072)",NA,NA,93466.59,102627.4,109567.1,109528.8,151624.2,121339,127918.8,127168.7,137031.6,175560.9,176314.2,169550.7,134640.7,116933.4,113034,109755.8,134250.7,149979.2,148053.1,136785.2,196332.8,184209.3,191999.3,190429.2,159138.4,175560.9,196607.6,172923.9,182755.5,165975.4,180960.7,175593.1,142267,190742.7,176057.7,176321.2,0.423026,0.002157693,4.740248e-05,0.9765711,4.324199,0.01029611,0.0001410464,0.9777924,3.850638,0.009753359,7900.803,5020.34,15477.21,7538.593,5.553501,2.631997,8.790987,4.275488
